day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
1,2021,10,04,2021-10-04,64.2,61.6,1016.6,6.2,8.0,15.0,20.0,75.0,62.1,0.16,999.9,0,290
2,2021,10,05,2021-10-05,63.3,59.7,1021.0,8.7,14.1,18.1,22.9,66.9,61.0,0.97,999.9,0,318
3,2021,10,06,2021-10-06,64.2,55.5,1026.7,10.0,9.7,15.9,999.9,71.1,55.9,0.28,999.9,0,270
4,2021,10,07,2021-10-07,60.8,53.7,1025.4,9.4,2.8,7.0,999.9,72.0,51.1,0.0,999.9,0,368
5,2021,10,08,2021-10-08,64.9,59.1,1021.1,10.0,6.2,12.0,999.9,72.0,51.1,0.0,999.9,0,361
6,2021,10,09,2021-10-09,63.6,55.9,1024.9,10.0,10.9,17.1,25.1,72.0,59.0,0.0,999.9,0,268
7,2021,10,10,2021-10-10,63.3,56.4,1024.3,10.0,11.3,17.1,22.0,68.0,61.0,0.0,999.9,0,269
1,2021,10,11,2021-10-11,65.7,60.1,1018.8,9.5,12.6,18.1,25.1,70.0,61.0,0.31,999.9,0,297
2,2021,10,12,2021-10-12,63.0,56.9,1019.3,10.0,6.1,8.9,999.9,73.0,55.9,0.0,999.9,0,321
3,2021,10,13,2021-10-13,61.4,55.4,1016.9,8.6,2.8,7.0,999.9,73.0,53.1,0.0,999.9,1,312
4,2021,10,14,2021-10-14,64.8,60.3,1012.7,8.3,5.9,9.9,999.9,72.0,53.1,0.0,999.9,1,353
5,2021,10,15,2021-10-15,62.7,58.8,1013.6,6.5,5.9,9.9,999.9,72.0,57.9,0.0,999.9,1,381
6,2021,10,16,2021-10-16,66.9,62.6,1011.3,10.0,10.9,15.0,999.9,73.0,61.0,0.0,999.9,0,339
7,2021,10,17,2021-10-17,64.9,56.3,1004.8,9.4,11.7,21.0,27.0,73.0,57.9,0.13,999.9,0,319
1,2021,10,18,2021-10-18,58.0,43.1,1006.3,10.0,10.9,18.1,25.1,69.1,53.1,0.09,999.9,0,318
2,2021,10,19,2021-10-19,56.4,39.8,1010.0,10.0,14.8,20.0,28.0,63.0,51.1,0.02,999.9,0,302
3,2021,10,20,2021-10-20,64.8,50.2,1012.0,10.0,10.7,15.9,21.0,72.0,51.1,0.0,999.9,0,365
4,2021,10,21,2021-10-21,65.3,60.5,1015.6,9.5,8.5,13.0,999.9,72.0,59.0,0.0,999.9,0,371
5,2021,10,22,2021-10-22,67.0,61.2,1011.7,9.3,12.8,15.9,999.9,72.0,59.0,0.0,999.9,0,381
6,2021,10,23,2021-10-23,61.0,52.4,1012.4,9.8,7.7,12.0,999.9,72.0,57.0,0.0,999.9,0,312
7,2021,10,24,2021-10-24,55.1,38.6,1018.5,10.0,9.6,15.9,19.0,64.9,52.0,0.0,999.9,0,236
1,2021,10,25,2021-10-25,61.1,55.5,1019.5,8.2,9.0,22.0,35.0,70.0,50.0,0.25,999.9,0,330
2,2021,10,26,2021-10-26,64.6,60.4,1005.0,8.6,15.1,25.1,35.9,70.0,55.9,0.39,999.9,0,323
3,2021,10,27,2021-10-27,58.9,55.2,990.2,3.9,31.2,46.0,61.0,64.4,54.0,1.44,999.9,0,323
4,2021,10,28,2021-10-28,53.3,46.1,1010.4,8.8,22.8,34.0,45.1,55.0,51.8,0.71,999.9,0,344
5,2021,10,29,2021-10-29,54.0,42.1,1013.8,10.0,9.9,15.0,19.0,57.0,52.0,0.0,999.9,0,357
6,2021,10,30,2021-10-30,60.1,54.3,1008.2,9.0,15.3,20.0,28.0,64.4,54.0,0.16,999.9,0,352
7,2021,10,31,2021-10-31,63.1,58.5,1000.4,7.6,15.0,21.0,40.0,66.9,57.0,0.8,999.9,0,362
1,2021,11,01,2021-11-01,59.3,46.4,1011.8,10.0,9.8,15.0,26.0,66.9,53.1,0.43,999.9,0,331
2,2021,11,02,2021-11-02,52.6,36.4,1021.6,10.0,5.2,11.1,999.9,64.9,41.0,0.0,999.9,0,276
3,2021,11,03,2021-11-03,50.0,37.5,1021.3,9.8,7.8,14.0,21.0,57.9,41.0,0.24,999.9,0,321
4,2021,11,04,2021-11-04,48.5,33.9,1025.7,10.0,5.1,8.9,999.9,55.0,43.0,0.02,999.9,0,317
5,2021,11,05,2021-11-05,49.1,33.6,1024.7,10.0,11.5,19.0,26.0,55.0,41.0,0.0,999.9,0,386
6,2021,11,06,2021-11-06,43.1,29.7,1028.9,10.0,3.1,6.0,999.9,55.0,32.0,0.0,999.9,0,335
7,2021,11,07,2021-11-07,44.6,35.4,1023.0,10.0,7.0,14.0,999.9,55.9,32.0,0.0,999.9,0,265
1,2021,11,08,2021-11-08,54.9,45.0,1017.4,10.0,16.0,22.9,29.9,59.0,51.1,0.0,999.9,0,329
2,2021,11,09,2021-11-09,53.1,47.9,1018.2,9.4,6.7,14.0,999.9,63.0,43.0,0.0,999.9,1,327
3,2021,11,10,2021-11-10,56.5,51.0,1015.4,6.9,6.9,14.0,20.0,66.0,43.0,0.0,999.9,1,346
4,2021,11,11,2021-11-11,49.9,38.4,1026.0,10.0,5.2,8.9,999.9,66.0,42.1,0.0,999.9,0,293
5,2021,11,12,2021-11-12,58.3,50.7,1022.7,8.5,18.8,31.1,49.0,64.9,42.1,0.0,999.9,0,353
6,2021,11,13,2021-11-13,56.4,48.4,1009.5,8.6,9.0,21.0,42.0,64.9,44.1,0.39,999.9,1,335
7,2021,11,14,2021-11-14,49.4,35.2,1010.4,10.0,14.0,24.1,32.1,62.1,44.1,0.05,999.9,0,269
1,2021,11,15,2021-11-15,51.4,39.6,1007.2,9.9,11.2,17.1,24.1,57.0,45.0,0.02,999.9,0,343
2,2021,11,16,2021-11-16,45.9,27.2,1014.6,10.0,15.2,20.0,28.0,57.0,41.0,0.0,999.9,0,315
3,2021,11,17,2021-11-17,46.5,29.5,1025.4,10.0,9.1,15.0,20.0,51.1,41.0,0.0,999.9,0,317
4,2021,11,18,2021-11-18,58.7,53.1,1019.7,8.8,13.1,15.9,999.9,64.0,41.0,0.0,999.9,0,351
5,2021,11,19,2021-11-19,52.9,41.3,1017.1,9.3,15.0,18.1,26.0,64.0,46.0,0.07,999.9,0,349
6,2021,11,20,2021-11-20,43.5,27.6,1031.3,10.0,9.6,17.1,24.1,62.1,39.0,0.0,999.9,0,305
7,2021,11,21,2021-11-21,52.3,42.2,1028.0,10.0,11.3,14.0,999.9,57.9,39.0,0.0,999.9,0,273
1,2021,11,22,2021-11-22,55.9,51.8,1012.2,8.6,12.3,21.0,28.0,59.0,48.0,0.13,999.9,0,314
2,2021,11,23,2021-11-23,43.1,27.3,1009.6,10.0,17.5,20.0,28.0,59.0,37.9,0.21,999.9,0,340
3,2021,11,24,2021-11-24,37.1,18.9,1019.4,10.0,16.1,21.0,28.9,46.0,30.9,0.0,999.9,0,368
4,2021,11,25,2021-11-25,46.5,28.8,1016.7,10.0,10.9,17.1,21.0,57.0,30.9,0.0,999.9,0,217
5,2021,11,26,2021-11-26,50.3,43.0,1003.9,9.0,8.3,22.9,28.9,57.0,39.0,0.0,999.9,0,261
6,2021,11,27,2021-11-27,40.7,25.8,1002.7,10.0,18.1,24.1,35.0,53.1,37.9,0.15,999.9,0,264
7,2021,11,28,2021-11-28,37.8,25.0,1011.7,9.8,7.7,14.0,15.9,45.0,33.1,0.0,999.9,0,271
1,2021,11,29,2021-11-29,42.5,36.1,1008.7,9.4,10.5,18.1,24.1,48.0,33.1,0.01,999.9,0,323
2,2021,11,30,2021-11-30,37.1,22.6,1013.5,10.0,12.2,17.1,24.1,48.0,32.0,0.0,999.9,0,282
3,2021,12,01,2021-12-01,43.6,33.3,1018.0,10.0,6.7,13.0,20.0,51.1,32.0,0.07,999.9,0,266
4,2021,12,02,2021-12-02,50.7,43.6,1013.2,9.8,9.1,14.0,999.9,57.9,39.0,0.0,999.9,0,319
5,2021,12,03,2021-12-03,47.7,31.9,1005.6,9.8,16.2,20.0,34.0,57.9,41.0,0.01,999.9,0,343
6,2021,12,04,2021-12-04,38.8,21.4,1018.5,10.0,6.5,11.1,999.9,55.9,33.1,0.0,999.9,0,278
7,2021,12,05,2021-12-05,44.1,28.3,1025.9,10.0,7.8,14.0,999.9,48.9,33.1,0.0,999.9,0,255
1,2021,12,06,2021-12-06,52.6,45.8,1019.0,8.2,15.3,20.0,26.0,61.0,34.0,0.01,999.9,0,345
2,2021,12,07,2021-12-07,46.8,31.3,1014.9,9.3,14.3,28.9,36.9,61.0,34.0,0.03,999.9,0,321
3,2021,12,08,2021-12-08,39.9,29.5,1018.8,9.5,6.2,12.0,999.9,59.0,34.0,0.16,999.9,0,287
4,2021,12,09,2021-12-09,39.3,28.8,1016.5,10.0,12.0,20.0,28.0,46.9,34.0,0.04,999.9,0,283
5,2021,12,10,2021-12-10,41.5,31.3,1024.0,10.0,5.1,11.1,999.9,51.1,30.9,0.0,999.9,0,301
6,2021,12,11,2021-12-11,53.4,50.9,1013.9,3.8,12.6,24.1,33.0,60.1,30.9,0.06,999.9,1,307
7,2021,12,12,2021-12-12,50.9,36.1,1012.2,8.4,17.7,28.9,42.0,62.1,42.1,0.44,999.9,0,266
1,2021,12,13,2021-12-13,47.9,33.5,1021.8,10.0,14.1,19.0,27.0,60.1,39.9,0.04,999.9,0,302
2,2021,12,14,2021-12-14,48.9,32.1,1026.3,10.0,12.2,18.1,24.1,52.0,44.1,0.0,999.9,0,322
3,2021,12,15,2021-12-15,42.2,29.5,1037.0,10.0,7.9,17.1,999.9,51.1,30.0,0.0,999.9,0,285
4,2021,12,16,2021-12-16,52.9,47.8,1021.5,7.5,14.6,19.0,25.1,55.9,48.0,0.0,999.9,0,317
5,2021,12,17,2021-12-17,55.3,44.5,1013.4,8.7,14.6,19.0,25.1,61.0,48.9,0.0,999.9,0,305
6,2021,12,18,2021-12-18,46.5,34.7,1020.1,9.7,7.7,13.0,999.9,61.0,44.1,0.0,999.9,0,331
7,2021,12,19,2021-12-19,45.6,41.7,1010.5,7.8,14.4,25.1,35.0,54.0,37.9,0.01,999.9,1,291
1,2021,12,20,2021-12-20,35.8,24.2,1023.8,10.0,11.9,22.0,32.1,37.9,30.9,0.0,999.9,0,292
2,2021,12,21,2021-12-21,43.5,31.2,1019.5,10.0,12.2,21.0,27.0,48.0,30.9,0.0,999.9,0,256
3,2021,12,22,2021-12-22,50.0,44.7,1005.1,8.9,10.8,22.0,28.0,59.0,36.0,0.0,999.9,0,278
4,2021,12,23,2021-12-23,35.0,14.6,1014.0,10.0,14.5,21.0,32.1,41.0,30.9,0.22,999.9,0,302
5,2021,12,24,2021-12-24,31.5,18.3,1020.6,8.5,5.8,12.0,999.9,37.0,28.9,0.0,999.9,0,281
6,2021,12,25,2021-12-25,42.7,38.9,1010.2,8.3,6.4,12.0,999.9,50.0,28.9,0.01,999.9,0,189
7,2021,12,26,2021-12-26,42.8,36.7,1004.7,8.3,13.7,25.1,32.1,50.0,35.1,0.25,999.9,1,186
1,2021,12,27,2021-12-27,38.0,28.4,1015.3,10.0,12.4,19.0,26.0,44.1,36.0,0.03,999.9,0,207
2,2021,12,28,2021-12-28,43.1,38.3,1011.0,9.1,7.5,14.0,999.9,48.9,35.1,0.05,999.9,0,221
3,2021,12,29,2021-12-29,43.9,36.4,1012.1,10.0,4.1,9.9,999.9,48.9,39.9,0.01,999.9,0,192
4,2021,12,30,2021-12-30,47.4,42.1,1014.2,9.9,5.4,9.9,999.9,51.1,41.0,0.0,999.9,0,223
5,2021,12,31,2021-12-31,48.3,44.9,1014.2,8.5,3.4,8.0,999.9,51.1,45.0,0.0,999.9,0,232
6,2022,01,01,2022-01-01,50.4,47.4,1013.2,7.0,5.9,11.1,999.9,54.0,46.9,0.02,999.9,1,283
7,2022,01,02,2022-01-02,52.1,50.4,1001.8,2.0,6.6,15.9,25.1,55.0,46.9,0.41,999.9,1,180
1,2022,01,03,2022-01-03,39.7,32.8,1015.6,8.1,15.9,25.1,31.1,55.0,33.1,0.29,999.9,1,208
2,2022,01,04,2022-01-04,30.2,20.6,1024.9,8.4,14.4,27.0,35.0,41.0,25.0,0.05,999.9,0,255
3,2022,01,05,2022-01-05,45.9,38.5,1020.0,9.7,17.0,22.9,32.1,53.1,25.0,0.0,999.9,0,306
4,2022,01,06,2022-01-06,45.9,37.8,1008.6,8.2,10.8,17.1,24.1,53.1,37.0,0.68,999.9,0,233
5,2022,01,07,2022-01-07,36.2,28.4,1008.8,8.2,12.0,22.0,31.1,51.1,33.1,0.13,999.9,0,296
6,2022,01,08,2022-01-08,26.6,15.2,1025.0,10.0,13.0,20.0,32.1,41.0,18.0,0.17,999.9,0,236
7,2022,01,09,2022-01-09,41.5,32.3,1027.7,9.6,15.6,25.1,34.0,52.0,18.0,0.0,999.9,0,234
1,2022,01,10,2022-01-10,38.4,24.4,1015.0,9.5,14.6,22.0,28.9,52.0,28.9,0.04,999.9,0,265
2,2022,01,11,2022-01-11,22.2,5.0,1024.4,10.0,16.4,24.1,35.9,28.9,16.0,0.02,999.9,0,257
3,2022,01,12,2022-01-12,30.0,18.8,1025.9,9.4,13.9,25.1,29.9,45.0,10.9,0.0,999.9,0,250
4,2022,01,13,2022-01-13,39.7,31.3,1017.6,10.0,6.0,15.0,999.9,48.0,28.9,0.0,999.9,0,268
5,2022,01,14,2022-01-14,45.0,41.8,1006.4,7.2,17.2,40.0,52.1,48.9,27.0,0.06,999.9,0,289
6,2022,01,15,2022-01-15,24.2,11.7,1014.8,8.8,23.0,33.0,54.0,37.0,16.0,0.39,999.9,0,236
7,2022,01,16,2022-01-16,25.2,14.5,1027.2,10.0,9.0,17.1,22.0,35.1,15.1,0.0,999.9,0,266
1,2022,01,17,2022-01-17,45.7,38.4,1003.8,6.5,22.7,35.9,48.0,54.0,36.0,0.41,999.9,0,203
2,2022,01,18,2022-01-18,36.2,19.8,1000.8,9.8,19.7,26.0,35.0,54.0,30.9,0.6,999.9,0,258
3,2022,01,19,2022-01-19,35.5,20.7,1020.2,9.6,11.4,18.1,27.0,48.9,18.0,0.0,999.9,0,255
4,2022,01,20,2022-01-20,42.7,36.8,1016.5,7.8,10.5,15.9,21.0,48.9,35.6,0.0,999.9,0,246
5,2022,01,21,2022-01-21,30.7,19.7,1028.0,9.8,17.5,21.0,27.0,48.9,27.0,0.02,999.9,0,288
6,2022,01,22,2022-01-22,31.2,20.6,1028.3,8.6,13.5,19.0,24.1,35.1,27.0,0.0,999.9,1,267
7,2022,01,23,2022-01-23,33.6,22.7,1014.2,10.0,10.8,18.1,21.0,39.9,25.0,0.0,999.9,0,229
1,2022,01,24,2022-01-24,34.5,23.8,1010.6,9.7,7.4,12.0,999.9,39.9,25.0,0.0,999.9,0,238
2,2022,01,25,2022-01-25,41.6,31.8,1013.2,10.0,9.6,15.0,19.0,48.9,30.0,0.0,999.9,0,235
3,2022,01,26,2022-01-26,31.3,15.1,1021.4,10.0,13.0,17.1,22.9,48.9,26.1,0.0,999.9,0,266
4,2022,01,27,2022-01-27,25.5,12.9,1029.6,10.0,9.8,17.1,25.1,34.0,21.9,0.0,999.9,0,272
5,2022,01,28,2022-01-28,36.6,24.5,1021.3,10.0,9.6,15.9,999.9,42.1,21.9,0.0,999.9,0,283
6,2022,01,29,2022-01-29,34.4,30.6,1002.7,3.7,28.1,46.0,61.0,42.1,26.1,0.53,999.9,1,276
7,2022,01,30,2022-01-30,20.8,9.5,1008.0,8.7,16.5,25.1,39.0,26.1,17.1,0.41,999.9,0,224
1,2022,01,31,2022-01-31,22.9,6.6,1025.3,10.0,5.9,11.1,999.9,30.0,12.0,0.0,999.9,0,312
2,2022,02,01,2022-02-01,33.8,23.3,1032.3,10.0,9.2,13.0,17.1,39.2,25.0,0.0,999.9,0,274
3,2022,02,02,2022-02-02,41.5,36.7,1032.3,7.7,6.8,11.1,999.9,46.9,25.0,0.0,999.9,0,268
4,2022,02,03,2022-02-03,44.3,42.8,1025.9,0.8,5.9,11.1,999.9,51.1,37.0,0.05,999.9,1,248
5,2022,02,04,2022-02-04,47.7,45.8,1014.6,3.8,13.8,25.1,32.1,53.6,39.0,0.15,999.9,1,288
6,2022,02,05,2022-02-05,32.0,25.0,1016.5,7.6,16.5,20.0,27.0,53.1,26.1,1.17,999.9,0,295
7,2022,02,06,2022-02-06,27.3,13.5,1034.4,10.0,9.8,15.9,27.0,35.1,23.0,0.01,999.9,0,270
1,2022,02,07,2022-02-07,41.9,34.4,1029.3,10.0,10.2,14.0,999.9,50.0,23.0,0.0,999.9,0,276
2,2022,02,08,2022-02-08,45.7,43.2,1012.5,5.8,11.9,15.9,21.0,51.8,41.0,0.73,999.9,1,279
3,2022,02,09,2022-02-09,36.3,24.3,1015.7,10.0,13.0,21.0,28.0,51.1,32.0,0.01,999.9,0,272
4,2022,02,10,2022-02-10,42.3,37.9,1012.8,10.0,10.1,18.1,999.9,50.0,32.0,0.0,999.9,0,302
5,2022,02,11,2022-02-11,44.3,35.6,1016.0,10.0,8.0,12.0,999.9,51.1,35.1,0.0,999.9,0,319
6,2022,02,12,2022-02-12,47.7,41.5,1014.2,9.3,12.0,15.9,999.9,53.1,37.9,0.0,999.9,0,237
7,2022,02,13,2022-02-13,40.3,31.1,1018.5,9.6,11.6,15.9,19.0,53.1,37.0,0.0,999.9,0,229
1,2022,02,14,2022-02-14,29.7,22.4,1015.3,5.4,16.2,21.0,29.9,43.0,21.9,0.1,999.9,0,305
2,2022,02,15,2022-02-15,20.4,1.0,1031.8,10.0,11.6,18.1,22.9,35.1,16.0,0.01,999.9,0,289
3,2022,02,16,2022-02-16,30.5,18.0,1040.5,10.0,9.9,20.0,26.0,44.1,15.1,0.0,999.9,0,278
4,2022,02,17,2022-02-17,48.9,44.9,1026.9,7.5,16.9,21.0,28.9,53.1,44.1,0.0,999.9,0,267
5,2022,02,18,2022-02-18,50.6,45.0,1005.8,4.9,21.0,32.1,44.1,57.0,37.0,0.17,999.9,0,279
6,2022,02,19,2022-02-19,34.1,21.3,1015.0,9.4,12.2,27.0,34.0,57.0,23.0,0.19,999.9,0,237
7,2022,02,20,2022-02-20,27.9,9.1,1025.0,10.0,16.5,27.0,41.0,44.1,21.9,0.0,999.9,0,245
1,2022,02,21,2022-02-21,42.9,34.5,1027.7,10.0,15.5,25.1,32.1,50.0,21.9,0.0,999.9,0,194
2,2022,02,22,2022-02-22,44.9,42.6,1028.8,7.7,8.3,18.1,999.9,51.1,39.0,0.0,999.9,1,244
3,2022,02,23,2022-02-23,49.5,47.0,1014.6,4.9,16.6,22.0,29.9,52.0,39.0,0.3,999.9,0,253
4,2022,02,24,2022-02-24,36.0,21.8,1026.4,10.0,12.6,18.1,24.1,52.0,30.9,0.06,999.9,0,223
5,2022,02,25,2022-02-25,36.6,30.9,1023.4,6.5,11.3,17.1,28.0,44.1,30.9,0.19,999.9,0,251
6,2022,02,26,2022-02-26,30.5,23.3,1025.6,9.4,12.7,21.0,28.0,44.1,27.0,0.55,999.9,0,247
7,2022,02,27,2022-02-27,34.9,20.8,1016.7,10.0,13.2,24.1,31.1,42.1,27.0,0.0,999.9,0,244
1,2022,02,28,2022-02-28,31.0,9.9,1018.5,10.0,14.4,22.9,31.1,42.1,26.1,0.0,999.9,0,278
2,2022,03,01,2022-03-01,31.7,13.7,1024.9,10.0,8.3,19.0,22.9,42.1,18.0,0.0,999.9,0,248
3,2022,03,02,2022-03-02,44.1,34.3,1013.4,9.4,11.1,18.1,26.0,46.0,39.9,0.07,999.9,0,246
4,2022,03,03,2022-03-03,40.8,29.5,1013.4,9.3,11.1,20.0,28.9,48.0,30.9,0.11,999.9,0,318
5,2022,03,04,2022-03-04,28.2,10.2,1029.7,10.0,13.7,22.0,35.0,46.0,21.9,0.01,999.9,0,328
6,2022,03,05,2022-03-05,34.5,16.0,1032.1,10.0,9.6,15.9,20.0,41.0,21.9,0.0,999.9,0,259
7,2022,03,06,2022-03-06,46.4,42.9,1023.4,5.0,13.6,21.0,28.0,51.1,28.0,0.01,999.9,1,237
1,2022,03,07,2022-03-07,49.4,46.9,1010.6,3.6,15.5,22.0,28.0,52.0,42.1,0.04,999.9,1,329
2,2022,03,08,2022-03-08,46.5,30.0,1009.2,8.5,18.1,29.9,36.9,55.0,36.0,0.0,999.9,0,259
3,2022,03,09,2022-03-09,38.5,29.4,1020.2,8.3,6.9,13.0,20.0,54.0,32.0,0.0,999.9,0,286
4,2022,03,10,2022-03-10,40.3,35.6,1018.0,9.0,8.4,14.0,18.1,45.0,32.0,0.24,999.9,0,268
5,2022,03,11,2022-03-11,39.8,34.6,1019.7,9.6,5.2,11.1,999.9,46.9,30.0,0.0,999.9,0,329
6,2022,03,12,2022-03-12,47.2,45.5,1002.6,4.1,12.4,27.0,38.1,57.9,30.0,0.12,999.9,1,253
7,2022,03,13,2022-03-13,30.7,15.0,1013.2,8.6,22.0,29.9,44.1,36.0,25.0,0.89,999.9,0,274
1,2022,03,14,2022-03-14,40.7,28.9,1027.3,10.0,13.2,22.0,31.1,48.0,25.0,0.0,999.9,0,311
2,2022,03,15,2022-03-15,45.2,40.2,1025.0,10.0,9.7,15.9,999.9,53.1,34.0,0.0,999.9,0,295
3,2022,03,16,2022-03-16,45.7,39.5,1022.0,9.5,7.7,14.0,999.9,54.0,37.9,0.0,999.9,1,311
4,2022,03,17,2022-03-17,46.1,43.7,1020.1,6.2,9.5,14.0,999.9,55.0,36.0,0.0,999.9,0,279
5,2022,03,18,2022-03-18,50.0,47.8,1014.0,3.6,8.1,13.0,999.9,55.9,37.9,0.15,999.9,1,362
6,2022,03,19,2022-03-19,48.9,47.8,1015.4,0.7,10.6,17.1,24.1,55.9,43.0,0.0,999.9,1,287
7,2022,03,20,2022-03-20,51.8,48.1,1005.4,4.4,9.8,18.1,25.1,61.0,44.1,0.14,999.9,1,259
1,2022,03,21,2022-03-21,48.7,36.2,1010.7,10.0,14.9,22.9,29.9,61.0,44.1,0.02,999.9,0,292
2,2022,03,22,2022-03-22,46.2,24.9,1016.1,10.0,12.7,18.1,26.0,54.0,41.0,0.0,999.9,0,290
3,2022,03,23,2022-03-23,41.0,24.3,1023.4,10.0,9.2,18.1,25.1,54.0,35.1,0.0,999.9,0,273
4,2022,03,24,2022-03-24,43.7,39.1,1021.6,5.3,16.4,28.9,36.9,50.0,35.1,0.52,999.9,1,266
5,2022,03,25,2022-03-25,48.4,46.2,1001.9,4.9,10.8,19.0,26.0,54.0,39.9,0.51,999.9,1,307
6,2022,03,26,2022-03-26,47.1,41.2,998.2,9.8,10.0,14.0,999.9,54.0,43.0,0.04,999.9,0,288
7,2022,03,27,2022-03-27,45.5,37.3,999.0,10.0,15.8,21.0,28.9,52.0,42.1,0.02,999.9,0,267
1,2022,03,28,2022-03-28,34.1,13.6,1005.5,10.0,15.1,21.0,31.1,50.0,28.9,0.01,999.9,0,299
2,2022,03,29,2022-03-29,30.5,9.0,1013.7,10.0,13.8,17.1,25.1,41.0,21.9,0.0,999.9,0,272
3,2022,03,30,2022-03-30,38.1,14.3,1018.9,10.0,14.7,20.0,27.0,46.0,21.9,0.0,999.9,0,285
4,2022,03,31,2022-03-31,49.2,42.6,1013.2,8.3,14.6,22.9,32.1,57.9,32.0,0.0,999.9,0,281
5,2022,04,01,2022-04-01,53.1,49.4,1000.0,4.9,18.5,28.0,39.0,57.9,42.1,0.33,999.9,1,290
6,2022,04,02,2022-04-02,45.2,28.3,1011.0,10.0,16.5,25.1,31.1,57.0,39.9,0.13,999.9,0,277
7,2022,04,03,2022-04-03,44.5,38.3,1011.6,9.8,8.3,13.0,999.9,52.0,37.0,0.0,999.9,0,257
1,2022,04,04,2022-04-04,45.0,35.8,1009.2,10.0,12.3,18.1,22.9,52.0,37.0,0.17,999.9,0,289
2,2022,04,05,2022-04-05,46.8,36.3,1016.8,10.0,8.3,13.0,999.9,54.0,37.9,0.0,999.9,0,252
3,2022,04,06,2022-04-06,46.9,44.3,1012.8,6.8,12.5,20.0,28.0,54.0,37.9,0.31,999.9,0,253
4,2022,04,07,2022-04-07,49.3,41.0,1012.3,10.0,14.3,20.0,32.1,55.0,45.0,0.2,999.9,0,283
5,2022,04,08,2022-04-08,50.5,46.7,1004.0,5.8,18.7,26.0,36.9,55.0,46.0,0.08,999.9,1,343
6,2022,04,09,2022-04-09,48.8,44.2,1004.7,8.9,9.3,18.1,999.9,55.9,39.9,0.0,999.9,1,293
7,2022,04,10,2022-04-10,49.1,37.9,1002.5,10.0,12.4,20.0,28.9,57.9,39.9,0.0,999.9,0,285
1,2022,04,11,2022-04-11,48.6,33.1,1013.8,10.0,13.6,17.1,27.0,57.9,43.0,0.0,999.9,0,283
2,2022,04,12,2022-04-12,50.8,44.3,1015.5,9.9,10.6,15.9,18.1,61.0,43.0,0.0,999.9,0,312
3,2022,04,13,2022-04-13,52.0,43.3,1017.8,10.0,7.1,13.0,999.9,62.1,39.9,0.03,999.9,0,296
4,2022,04,14,2022-04-14,54.3,50.6,1010.3,6.8,7.6,14.0,999.9,63.0,39.9,0.0,999.9,1,331
5,2022,04,15,2022-04-15,52.3,42.6,1016.6,9.5,11.4,15.9,18.1,63.0,46.9,0.07,999.9,0,292
6,2022,04,16,2022-04-16,53.0,45.4,1016.8,10.0,15.2,19.0,24.1,64.0,46.9,0.0,999.9,0,282
7,2022,04,17,2022-04-17,48.8,39.8,1014.2,9.6,11.9,22.0,28.9,54.0,44.6,0.21,999.9,0,241
1,2022,04,18,2022-04-18,47.0,31.5,1026.3,10.0,10.6,15.9,20.0,54.0,41.0,0.0,999.9,0,239
2,2022,04,19,2022-04-19,49.6,43.5,1012.3,7.3,25.4,41.0,54.0,55.9,41.0,0.64,999.9,0,256
3,2022,04,20,2022-04-20,49.7,34.5,1020.5,10.0,18.4,22.9,29.9,55.9,45.0,0.0,999.9,0,282
4,2022,04,21,2022-04-21,47.7,41.6,1032.8,9.8,9.5,15.9,999.9,55.9,34.0,0.0,999.9,0,237
5,2022,04,22,2022-04-22,55.7,44.1,1025.9,10.0,11.8,15.0,19.0,66.0,39.0,0.0,999.9,0,276
6,2022,04,23,2022-04-23,49.6,34.7,1027.4,10.0,6.8,11.1,999.9,66.0,39.9,0.0,999.9,0,285
7,2022,04,24,2022-04-24,48.7,35.0,1024.8,10.0,9.7,17.1,22.9,55.9,39.9,0.0,999.9,0,271
1,2022,04,25,2022-04-25,47.8,34.1,1024.9,10.0,5.5,11.1,15.9,57.0,39.0,0.0,999.9,0,256
2,2022,04,26,2022-04-26,49.0,43.3,1021.0,10.0,10.1,15.0,999.9,57.0,39.9,0.0,999.9,0,244
3,2022,04,27,2022-04-27,55.2,47.3,1008.1,9.3,12.9,20.0,28.9,61.0,44.1,0.01,999.9,0,314
4,2022,04,28,2022-04-28,48.5,28.0,1009.3,10.0,15.6,21.0,28.9,61.0,44.1,0.0,999.9,0,348
5,2022,04,29,2022-04-29,49.1,22.6,1013.0,10.0,15.2,21.0,27.0,54.0,44.1,0.0,999.9,0,361
6,2022,04,30,2022-04-30,48.7,32.7,1017.1,10.0,11.4,19.0,25.1,54.0,42.1,0.0,999.9,0,321
7,2022,05,01,2022-05-01,52.2,40.4,1019.4,10.0,7.8,11.1,999.9,63.0,42.1,0.0,999.9,0,278
1,2022,05,02,2022-05-02,49.2,43.3,1020.7,9.5,10.9,17.1,21.0,63.0,42.1,0.0,999.9,0,282
2,2022,05,03,2022-05-03,51.3,45.7,1020.1,8.3,12.4,17.1,22.9,55.9,46.0,0.56,999.9,0,282
3,2022,05,04,2022-05-04,52.1,49.0,1017.8,7.1,8.2,17.1,999.9,61.0,46.9,0.01,999.9,1,251
4,2022,05,05,2022-05-05,55.6,48.8,1016.0,8.3,9.6,15.0,19.0,62.1,46.9,1.58,999.9,1,351
